commGIS,nd,CP,CP,CP,CP,MC,MN,FBE,FBD,FBD,FBD,FNE,FND,FM,MTSH,MTSH,SL,SL,GL,SV,NF,NF,NF,U,B,B,B,W
110402,0,61,2,0,2,66,282,409,13110,12,0,48,0,0,12318,0,936,14,0,0,0,0,0,0,0,0,0,0
20607,0,833,99,0,51,0,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
150104,0,841,0,0,167,0,48,135,0,0,0,0,0,0,135,0,16,3,0,0,2,0,1735,0,0,0,0,9
20101,0,860,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100402,0,573,28,0,53,349,67,2483,1424,0,0,0,0,0,2008,0,36,143,3,0,0,0,1,0,0,0,0,457
60811,0,111,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240203,4,970,70,0,0,228,6,10,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0
60205,0,554,115,0,3,10,97,64,8,0,0,0,0,0,133,0,0,3,30,0,0,0,0,0,0,0,0,0
60805,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20704,0,1355,347,0,0,1953,183,76,42,0,0,0,0,0,48,0,26,0,0,0,0,0,0,0,0,0,0,0
60806,0,322,94,0,494,0,4,285,0,0,0,12,0,0,124,0,0,0,0,0,0,0,788,0,0,0,0,0
20102,0,293,57,0,0,8,6,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
60502,0,254,40,0,64,122,152,575,18,0,0,0,0,0,126,0,36,98,0,0,0,0,6,0,0,0,0,0
60202,0,980,82,0,4,0,8,20,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0
20608,0,1022,151,0,83,2,24,2,1,0,0,0,0,0,61,0,0,0,0,0,0,0,9,0,0,0,0,0
100404,0,572,14,0,140,70,3,89,1222,0,0,0,0,0,129,0,21,0,37,0,0,0,0,0,0,0,0,206
100403,0,558,4,0,5,155,36,356,5095,0,0,0,0,0,946,0,64,40,30,0,0,0,0,0,0,0,0,0
20807,0,650,455,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20606,0,672,72,0,42,4,118,6,39,0,0,0,0,0,265,0,0,4,0,0,0,0,371,0,0,0,0,0
60501,0,457,29,0,171,1,66,2,0,0,0,0,0,0,4,0,23,4,0,0,0,0,0,0,0,0,0,0
60810,0,85,66,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
150105,0,951,20,0,384,0,74,65,0,0,0,0,0,0,468,0,2,9,0,0,1,0,1432,0,0,0,0,3
60801,0,605,39,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20103,0,451,71,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60603,0,157,73,2,18,46,70,361,188,0,0,0,0,0,97,0,14,7,0,0,0,0,0,0,0,0,0,0
60609,0,141,199,34,0,326,472,2843,195,0,0,0,0,0,357,0,75,589,0,0,0,0,0,0,0,0,0,0
60503,0,1462,95,0,150,117,267,156,16,0,0,3,0,0,71,0,63,26,9,0,0,0,0,0,0,0,0,4
100409,0,344,14,0,15,18,1,0,4083,4,0,0,0,0,738,0,11,0,18,0,0,0,0,0,0,0,0,0
60804,0,357,54,0,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60608,0,126,17,0,4,37,110,3440,26,0,0,0,0,0,1383,0,41,479,0,0,0,0,0,0,0,0,0,0
20104,0,356,107,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20107,0,2190,563,0,47,239,28,21,20,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0
240201,2,552,41,0,0,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60401,0,944,42,0,61,0,6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,0,580,82,0,61,7,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
240204,0,1526,104,0,0,419,13,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110204,0,516,5,0,48,28,7,0,6084,7,0,0,0,0,1584,0,36,0,27,0,0,0,0,0,0,0,0,0
170401,0,96,0,0,573,0,0,265,5,0,0,24,0,0,29,3,2,0,2,0,2,0,2037,0,0,0,0,190
21201,0,755,13,0,38,32,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
20806,0,1152,132,0,107,0,121,42,0,0,0,0,0,0,191,0,0,0,0,0,0,0,1979,0,0,0,0,0
20810,0,351,100,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60601,0,386,83,2,74,40,114,408,39,0,0,0,0,0,103,0,4,88,21,0,0,0,2,0,0,0,0,0
20308,0,211,45,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20809,0,284,16,0,11,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20808,0,215,52,0,3,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20605,0,637,154,0,106,35,365,82,19,0,0,10,0,0,576,0,15,10,2,0,0,0,3721,0,0,0,0,2
20307,0,369,15,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
110206,2,239,11,0,7,144,316,0,3280,0,0,61,0,0,4123,0,5,0,9,0,0,0,0,0,0,0,0,0
20310,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
20801,0,412,9,0,34,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20301,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
60406,0,772,26,0,14,7,48,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,0,621,160,0,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30204,0,196,12,8,5,28,91,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30205,0,290,22,0,16,8,10,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
31510,0,665,79,599,98,203,99,6,0,0,0,0,0,0,91,0,2,124,0,0,0,0,7,0,0,0,0,52
100303,0,179,1,0,57,101,71,28,0,0,0,0,0,0,32,0,69,11,3,0,0,0,13,0,0,0,5,49
40407,0,0,0,0,2,0,0,94,0,0,0,1,0,0,35,0,0,0,0,0,0,0,391,0,0,0,0,5
30202,0,347,9,365,45,95,170,52,48,0,0,0,0,0,27,0,0,108,0,0,0,0,0,0,0,0,0,0
150402,0,186,32,0,0,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
150605,8,27,29,0,0,252,87,7768,7,6,0,446,0,0,407,0,29,330,0,0,0,2,1,0,0,0,0,0
150304,0,1541,196,0,6,58,43,161,164,0,0,0,0,0,30,0,11,13,4,0,0,0,0,0,0,0,0,0
30208,0,108,8,35,27,12,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
100308,0,258,21,11,128,72,94,628,0,0,0,6,0,0,28,0,73,89,2,0,0,0,25,0,0,0,0,10
31504,0,254,33,27,91,36,172,218,0,0,0,0,0,0,31,0,97,189,0,1,0,0,89,0,0,0,10,34
100206,0,42,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,60
150310,0,968,88,0,8,66,87,72,907,0,0,0,0,0,76,0,6,2,2,0,0,0,0,0,0,0,0,0
100501,0,418,118,0,7,1030,755,3439,3180,0,0,13,0,0,2279,0,370,52,6,0,0,0,0,0,0,0,0,0
110105,0,33,3,0,3,108,65,2043,910,1,0,0,0,0,4235,0,254,94,2,0,0,0,1,0,0,0,0,0
40106,0,281,37,0,183,0,22,0,4,0,0,0,0,0,29,0,0,0,0,0,0,0,56,0,0,0,0,0
60107,0,553,6,0,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40405,0,152,31,0,194,14,17,19,27,0,0,0,0,0,38,0,0,0,0,0,0,0,453,0,0,0,0,111
40109,0,187,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60103,0,324,115,0,27,2,339,33,279,0,0,94,0,0,195,8,0,1,47,0,0,0,164,0,0,0,0,28
40108,0,347,116,0,17,22,54,42,44,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
150604,0,50,76,0,0,458,449,4842,1086,0,0,0,0,0,2771,0,331,41,0,0,0,0,2,0,0,0,0,0
150603,0,9,98,0,0,604,227,5920,230,1,0,5,0,0,431,0,35,89,0,0,0,0,8,0,0,0,0,0
31501,0,183,7,61,9,44,58,18,0,0,0,0,0,0,4,0,6,17,0,0,0,0,13,0,0,0,0,0
40107,0,302,81,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0
60104,0,282,3,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
150404,0,1207,249,0,8,392,174,4136,4530,4,0,0,0,0,2192,0,261,42,0,0,0,0,0,0,0,0,0,0
100201,0,243,0,0,155,91,36,47,49,0,0,3,0,0,82,0,30,10,0,0,0,0,19,0,0,0,0,44
100213,0,356,4,0,1,39,16,39,199,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0
40105,0,18,0,0,130,0,0,4,0,0,0,0,0,0,0,0,0,35,0,0,0,0,489,0,0,0,0,24
100306,0,160,16,1,88,38,39,584,3,0,0,0,0,0,13,7,24,33,2,2,0,0,71,0,0,0,17,72
110302,6,9,9,0,0,99,419,1870,102,1,0,4,0,0,1806,0,90,24,0,0,0,0,0,0,0,0,0,0
40402,0,191,80,0,70,40,28,20,34,0,6,4,0,0,224,0,0,2,0,0,0,0,320,1,0,0,0,0
40110,0,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40104,0,221,34,0,8,0,46,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,25,0,0,0,0,1
110504,0,10,0,0,0,24,211,0,40,0,0,3,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0
100301,0,257,11,11,72,158,38,511,2,0,0,1,0,0,77,0,25,21,0,0,0,0,20,0,0,0,0,52
100305,0,751,14,7,132,225,134,638,0,0,0,0,0,0,55,0,51,20,0,0,0,1,4,0,0,0,0,158
40103,0,84,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
40104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10
40105,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,62
100211,0,71,7,0,149,0,2,9,0,0,0,0,0,0,13,0,0,4,0,0,0,0,3,0,0,0,0,30
60108,0,693,32,0,101,0,56,12,103,0,0,77,0,0,169,0,0,4,69,0,0,4,122,0,0,0,0,36
31506,0,446,40,489,6,265,288,51,3,0,0,0,0,0,51,0,9,20,0,0,0,0,0,0,0,0,0,0
31503,0,1062,2,493,22,416,115,30,17,0,0,0,0,0,32,0,33,82,0,0,0,0,0,0,0,0,0,0
60110,0,1220,37,3,24,555,63,0,4,0,0,0,0,0,3,0,1,9,0,0,0,0,0,0,0,0,0,0
40406,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,8,0,152,0,0,0,0,181
100204,0,660,0,0,3,86,10,16,634,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
40111,0,181,74,0,11,30,95,3,10,0,0,0,0,0,15,0,0,10,18,0,0,0,7,0,0,0,0,0
100209,0,22,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
150501,0,571,67,0,21,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60102,0,421,23,0,23,20,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150407,0,719,156,0,0,378,276,3355,853,0,0,0,0,0,522,0,90,26,0,0,0,0,0,0,0,0,0,0
31514,0,291,28,49,38,173,202,835,0,0,0,0,0,0,117,0,163,131,0,0,0,0,95,0,0,0,0,0
100505,0,1014,50,0,10,903,281,1363,3825,0,0,5,0,0,798,0,421,31,38,0,0,0,2,0,0,0,0,0
40102,0,18,1,0,40,0,18,7,0,0,0,0,0,0,68,0,0,0,0,0,0,0,186,0,0,0,0,6
40406,0,0,0,0,158,0,0,21,0,0,0,0,0,0,0,0,2,70,0,0,16,0,855,0,0,0,0,72
150401,0,418,45,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150311,0,1077,78,0,14,29,37,174,432,0,0,0,0,0,98,0,4,25,0,0,0,0,1,0,0,0,0,0
40102,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
150403,0,1132,222,0,22,25,25,45,295,0,0,0,0,0,28,0,7,15,0,0,0,0,0,0,0,0,0,0
40102,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150506,0,1496,239,0,0,8,6,23,604,0,0,0,0,0,11,0,1,6,0,0,0,0,0,0,0,0,0,0
60111,0,620,26,0,10,132,9,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0
100207,0,27,0,0,45,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,52
100210,0,333,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60117,0,443,70,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,23
150503,0,431,44,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,326,8,7,6,132,24,16,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0
40102,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
60706,0,293,8,0,252,0,28,46,76,0,0,10,0,0,250,0,0,3,42,0,0,0,256,0,0,0,0,16
150505,0,78,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100307,0,651,18,0,121,282,97,1648,32,0,0,0,0,0,128,0,53,32,0,0,0,0,1,1,0,0,0,50
100208,0,92,1,0,56,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7
110501,0,3,0,0,0,12,41,18,122,0,0,0,0,0,722,0,2,0,0,0,0,0,0,0,0,0,0,0
40102,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,6
60105,0,739,17,0,30,19,21,1,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0
150302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,26,0,0,0,0,5
110301,27,7,43,0,4,208,505,3619,441,0,0,26,0,0,3686,0,139,73,0,0,0,0,0,0,0,0,0,0
150302,0,1356,79,0,17,87,141,260,199,0,0,0,0,0,97,0,17,26,12,0,0,0,148,0,0,0,0,9
150507,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40102,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,3
150602,0,757,91,0,2,810,653,2602,1567,0,0,0,0,0,1315,0,276,148,0,0,0,0,1,0,0,0,0,0
150303,0,511,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40401,0,220,74,0,40,19,589,107,122,0,5,103,0,0,364,0,0,0,1,0,0,0,1450,0,0,0,0,1
150202,0,161,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150307,0,1008,33,0,38,18,104,341,185,0,0,9,0,0,64,0,28,78,1,0,0,0,99,0,0,0,0,7
150209,0,50,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100214,0,105,2,0,61,1,7,0,0,0,0,0,0,0,3,0,0,0,4,0,0,8,0,0,0,0,0,34
150109,0,2641,146,0,31,2,42,152,531,0,0,0,0,0,2,0,10,2,0,0,0,0,0,0,0,0,0,0
60701,0,81,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110504,0,14,0,0,3,24,73,72,110,0,0,0,0,0,1108,0,15,22,0,0,0,0,0,0,0,0,0,0
150504,0,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
110102,0,21,5,0,3,19,7,128,3309,0,0,0,0,0,1855,0,56,3,0,0,0,0,0,0,0,0,0,0
150301,0,693,73,0,25,14,33,27,156,0,0,0,0,0,22,0,23,0,0,0,0,0,64,0,0,0,0,0
60703,0,435,35,0,100,7,11,12,0,0,0,0,0,0,10,0,0,0,6,0,0,1,0,0,0,0,0,5
100205,0,586,4,0,0,33,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60707,0,457,57,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
110103,0,60,0,0,0,15,0,353,774,0,0,0,0,0,2885,0,52,0,0,0,0,0,0,0,0,0,0,0
100203,0,903,4,0,31,127,22,44,604,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,3
40404,0,13,0,0,131,0,10,130,25,0,0,0,0,0,149,0,0,15,0,0,0,0,1762,0,0,0,0,14
110503,0,9,0,0,0,2,10,0,139,0,0,0,0,0,933,0,3,0,0,0,0,0,0,0,0,0,0,0
150110,0,758,36,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150103,0,570,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60708,0,446,14,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,103,0,0,0,5,0,0,0,0,5
150201,0,322,37,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110403,0,36,2,0,1,7,124,5,618,0,0,23,0,0,1178,0,82,0,0,0,0,0,0,0,0,0,0,0
150309,0,465,2,0,15,5,58,133,143,0,0,0,0,0,52,0,16,11,0,0,0,0,119,0,0,0,0,2
150207,0,236,43,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150106,0,579,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60702,0,431,110,0,1,9,11,14,13,0,0,0,0,0,0,0,0,1,125,0,0,0,25,1,0,0,0,0
110502,0,17,0,0,7,4,11,4,278,7,0,0,0,0,1828,0,5,0,0,0,0,0,0,0,0,0,0,0
20612,0,2706,337,0,0,7,10,20,73,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
150308,0,411,14,0,20,8,46,178,93,0,0,8,0,0,60,0,2,24,0,0,0,0,128,0,0,0,0,2
20611,0,1350,247,0,0,4,9,3,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
60704,0,834,164,0,255,2,96,2,24,0,0,6,0,0,0,0,0,0,7,0,0,0,44,0,0,0,0,0
60310,0,1398,84,0,548,0,374,4,124,0,0,63,0,0,74,0,0,0,193,0,0,0,439,0,0,0,0,8
150502,0,320,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60302,0,52,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60304,0,53,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150306,0,519,20,0,55,0,0,48,0,0,0,0,0,0,18,0,0,9,0,0,2,0,170,0,0,0,0,15
150204,0,589,107,0,103,0,0,39,0,0,0,0,0,0,60,0,11,7,0,0,0,0,86,0,0,0,0,1
110404,4,7,9,0,6,53,311,27,398,0,0,0,0,0,2184,0,81,4,0,0,0,0,0,0,0,0,0,0
60303,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60301,0,76,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150203,0,180,58,0,49,0,7,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
40502,0,538,243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40509,0,334,105,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
31308,0,292,33,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2,0,0,0,52
30304,0,98,6,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31312,0,116,37,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31307,0,93,30,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
30105,0,212,4,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
40801,0,591,185,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40501,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,88,0,0,0,0,143
31602,0,135,0,0,143,2,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,5
31303,0,201,18,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,8,0,0,0,0
30611,0,237,0,0,73,9,5,11,0,0,0,0,0,0,2,0,0,0,1,0,0,0,26,0,0,0,0,11
30308,0,187,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0
30301,0,270,33,0,148,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403,0,927,69,0,12,262,55,2514,1657,0,0,0,0,0,242,0,152,53,0,0,0,0,0,0,0,0,0,0
30104,0,191,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30303,0,234,19,0,199,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30302,0,194,43,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30609,0,313,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31304,0,136,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
31309,0,140,24,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
31621,0,408,44,348,63,30,15,11,3,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0
30309,0,218,54,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30402,0,779,61,0,9,85,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30110,0,243,61,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
30607,0,166,13,0,67,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,64
30112,0,203,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31310,0,145,46,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
30603,0,41,0,0,123,2,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,65,0,0,0,7,36
40508,0,241,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,10
90701,0,0,24,0,0,17,71,19570,4,0,0,290,0,0,244,0,5,549,0,0,0,0,0,0,0,0,0,0
30614,0,344,0,0,78,32,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,32,0,0,0,0,8
40805,0,857,269,0,0,33,14,55,32,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0
30612,0,27,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,40,0,0,0,0,17
31301,0,313,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40613,0,426,23,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
30310,0,257,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31615,0,329,12,0,84,7,59,14,0,0,0,0,0,0,39,0,0,49,0,0,0,0,31,0,0,0,0,0
30610,0,339,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
31616,0,1455,186,233,72,232,68,9,4,0,0,0,0,0,5,0,0,71,2,0,0,0,10,0,0,0,0,0
31315,0,766,5,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0
40802,0,1094,323,0,0,169,29,1712,568,5,0,0,0,0,148,0,7,32,4,0,0,0,0,0,0,0,0,0
40202,0,18,0,0,842,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,336,0,0,0,0,100
100502,12,821,81,1,14,864,479,2579,759,0,0,37,0,0,575,0,271,347,25,0,0,0,8,0,0,0,0,0
31011,0,1208,27,8,0,845,188,189,24,0,0,0,0,0,66,0,73,6,0,0,0,0,0,0,0,0,0,0
30903,0,141,0,0,54,1,12,4,0,0,0,0,0,0,0,0,0,31,0,0,0,0,5,0,0,0,1,17
40603,0,626,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30307,0,659,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31306,0,174,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31305,0,311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
100504,0,947,36,0,3,1172,200,343,342,0,0,2,0,0,179,0,190,53,0,0,0,0,0,0,0,0,0,0
40807,0,1466,50,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30613,0,376,11,3,93,193,6,9,0,0,0,0,0,0,3,0,0,15,0,0,0,0,89,0,0,0,0,0
